LICENSE_TYPE_DESC,LICENSE_CATEGORY_DESC,FACILITY_STATUS_DESC,LICENSE_NUM,LICENSEE_NAME,PARENT_OSHPD_ID,OSHPD_ID,PERM_ID,FACILITY_NUM,FACID,FACILITY_LEVEL_DESC,FACILITY_NAME,FACNAME,CONSOLIDATED_NAME,DBA_ADDRESS,DBA_CITY,DBA_ZIP_CODE,COUNTY_NAME,COUNTY_FIPS_CODE,LA_COUNTY_SPA_CODE,CONGRESSIONAL_DISTRICT_NUM,ASSEMBLY_DISTRICT_NUM,SENATE_DISTRICT_NUM,MSSA_CODE,MSSA_DESIGNATION,CENSUS_TRACT_ID,CENSUS_BLOCK_ID,LONGITUDE,LATITUDE
Clinic,Chronic Dialysis Clinic,Open,080000701,"SAN DIEGO DIALYSIS SERVICES, INC.",306374039,306374039,36082,374039,080001613,Parent Facility,"SAN DIEGO DIALYSIS SERVICES, INC.","SAN DIEGO DIALYSIS SERVICES, INC.",,720 GATEWAY CENTER DR,SAN DIEGO,92102,SAN DIEGO,073,,51,80,40,161g,Urban,06073003403,060730034031011,-117.11423,32.7138
Clinic,Community Clinic,Open,090000340,PLANNED PARENTHOOD OF THE PACIFIC SOUTHWEST,306374040,306374040,36083,374040,090000687,Parent Facility,PLANNED PARENTHOOD OF SDRC-SURGICAL SERVICES,PLANNED PARENTHOOD OF SDRC - SURGICAL SERVICES,,2017 1ST AVE,SAN DIEGO,92101,SAN DIEGO,073,,53,78,39,161e,Urban,06073005700,060730057002000,-117.16386,32.72644
Clinic,Chronic Dialysis Clinic,Open,080000356,"FRESENIUS MEDICAL CARE BALBOA, LLC",306374053,306374053,36176,374053,080000750,Parent Facility,FRESENIUS MEDICAL CARE BALBOA. - LA MESA,FRESENIUS MEDICAL CARE BALBOA LA MESA,,5995 SEVERIN DR,LA MESA,91942,SAN DIEGO,073,,53,79,38,161i,Urban,06073015100,060730151003003,-116.99923,32.78742
Clinic,Chronic Dialysis Clinic,Open,080000371,"FRESENIUS MEDICAL CARE NORTHCOAST, LLC",306374075,306374075,36423,374075,080000854,Parent Facility,FRESENIUS MEDICAL CARE NORTH COAST KIDNEY CENTER,FRESENIUS MEDICAL CARE NORTH COAST KIDNEY CENTER,,3300 VISTA WAY,OCEANSIDE,92056,SAN DIEGO,073,,49,76,36,156b,Urban,06073018515,060730185152003,-117.31594,33.18089
Clinic,Surgical Clinic,Closed,080000391,CENTER FOR ENDOSCOPY,306374087,306374087,36557,374087,080000902,Parent Facility,CENTER FOR ENDOSCOPY,CENTER FOR ENDOSCOPY LLC,,"3921 WARING ROAD, SUITE B",OCEANSIDE,92056,SAN DIEGO,073,,49,76,36,156d,Urban,06073018518,060730185182015,,
Clinic,Surgical Clinic,Open,080000389,"UCSD AMBULATORY SURGERY CENTER, LLC",306374088,306374088,36559,374088,080000892,Parent Facility,UNIVERSITY AMBULATORY SURGERY CENTER,UNIVERSITY AMBULATORY SURGERY CENTER,,8929 UNIVERSITY CENTER LN,SAN DIEGO,92122,SAN DIEGO,073,,52,78,39,161a,Urban,06073008341,060730083411002,-117.22588,32.87016
Clinic,Community Clinic,Open,080000397,NEIGHBORHOOD HEALTHCARE,306374093,306374093,36629,374093,080000918,Parent Facility,NEIGHBORHOOD HEALTHCARE ESCONDIDO,NEIGHBORHOOD HEALTHCARE ESCONDIDO,,460 N ELM ST,ESCONDIDO,92025,SAN DIEGO,073,,50,75,38,156e,Urban,06073020202,060730202023006,-117.07276,33.12831
Clinic,Surgical Clinic,Closed,080000001,"NORTH COAST SURGERY CENTER, LTD.",306374108,306374108,36812,374108,080000276,Parent Facility,HEALTHSOUTH NORTH COAST SURGERY CENTER,NORTH COAST SURGERY CENTER,,3903 WARING ROAD,OCEANSIDE,92056,SAN DIEGO,073,,49,76,36,156d,Urban,06073018518,060730185182015,,
Clinic,Community Clinic,Open,090000427,PLANNED PARENTHOOD OF THE PACIFIC SOUTHWEST,306374118,306374118,36896,374118,090001041,Parent Facility,PLANNED PARENTHOOD - CHULA VISTA CENTER,PLANNED PARENTHOOD - CHULA VISTA CENTER,,1295 BROADWAY,CHULA VISTA,91911,SAN DIEGO,073,,51,80,40,161j,Urban,06073013206,060730132061006,-117.07863,32.60361
Clinic,Chronic Dialysis Clinic,Open,080000703,"FRESENIUS MEDICAL CARE BALBOA, LLC",306374121,306374121,31253,374121,080001615,Parent Facility,FRESENIUS MEDICAL CARE MARINA BAY,FRESENIUS MEDICAL CARE MARINA BAY,,630 BAY BLVD,CHULA VISTA,91910,SAN DIEGO,073,,51,80,40,161k,Urban,06073012600,060730126001021,-117.0948,32.62455
Clinic,Surgical Clinic,Closed,080000443,"LA JOLLA ENDOSCOPY CENTER, L.P., THE",306374137,306374137,31542,374137,080001069,Parent Facility,LA JOLLA ENDOSCOPY CENTER,LA JOLLA ENDOSCOPY CENTER,,9850 GENESEE AVE. NO.980,LA JOLLA,92037,SAN DIEGO,073,,52,78,39,161r,Urban,06073008305,060730083052003,,
Clinic,Surgical Clinic,Open,080000458,"AMBULATORY SURGICAL CENTER, INC",306374139,306374139,31612,374139,080001054,Parent Facility,KEARNY MESA AMBULATORY SURGICAL CENTER,AMBULATORY CARE SURGICAL CENTER,,5225 KEARNY VILLA WAY,SAN DIGEO,92123,SAN DIEGO,073,,52,77,39,161o,Urban,06073008511,060730085111031,-117.14008,32.83001
Clinic,Surgical Clinic,Closed,080000465,"POMERADO OUTPATIENT SURGICAL CENTER, LP",306374147,306374147,32086,374147,080001128,Parent Facility,HEALTHSOUTH RANCHO BERNARDO SURGERY CENTER,HEALTHSOUTH RANCHO BERNARDO SURGERY CENTER,,17190 BERNARDO CTR. DR. NO.100,SAN DIEGO,92128,SAN DIEGO,073,,52,77,39,156f,Urban,06073017015,060730170154007,,
Clinic,Community Clinic,Open,090000469,"FAMILY HEALTH CENTERS OF SAN DIEGO, INC.",306374160,306374160,32927,374160,090001136,Parent Facility,NORTH PARK FAMILY HEALTH CENTER,NORTH PARK FAMILY HEALTH CENTER,,3544 30TH ST,SAN DIEGO,92104,SAN DIEGO,073,,53,78,39,161d,Urban,06073001400,060730014002006,-117.1303957,32.7429422
Clinic,Surgical Clinic,Open,080000480,"SURGICAL EYE CARE CENTER, INC.",306374162,306374162,33000,374162,080000233,Parent Facility,SURGICAL EYE CARE CENTER,SURGICAL EYE CARE CENTER,,655 LAGUNA DR,CARLSBAD,92008,SAN DIEGO,073,,49,76,36,156a,Urban,06073017900,060730179002004,-117.350885,33.165063
Clinic,Community Clinic,Open,080000483,NEIGHBORHOOD HEALTHCARE,306374164,306374164,33091,374164,080001187,Parent Facility,NEIGHBORHOOD HEALTHCARE - LAKESIDE,NEIGHBORHOOD HEALTHCARE - LAKESIDE,,10039 VINE ST,LAKESIDE,92040,SAN DIEGO,073,,50,71,38,161u,Urban,06073016804,060730168043003,-116.92118,32.86119
Clinic,Chronic Dialysis Clinic,Open,080000502,"DVA RENAL HEALTHCARE, INC.",306374171,306374171,33147,374171,080001233,Parent Facility,ENCINITAS DIALYSIS,ENCINITAS DIALYSIS,,332 SANTA FE DR,ENCINITAS,92024,SAN DIEGO,073,,49,76,36,156a,Urban,06073017501,060730175013001,-117.285,33.03625
Clinic,Alternative Birthing Center,Open,090000446,"BEST-START BIRTH CENTER, INC.",306374179,306374179,33292,374179,090001072,Parent Facility,BEST-START BIRTH CENTER,BEST-START BIRTH CENTER,,3343 4TH AVE,SAN DIEGO,92103,SAN DIEGO,073,,53,78,39,161e,Urban,06073006000,060730060001001,-117.16124,32.74022
Clinic,Community Clinic,Open,080000510,VISTA COMMUNITY CLINIC,306374180,306374180,33295,374180,080001197,Parent Facility,VISTA COMMUNITY CLINIC - PIER VIEW WAY,VISTA COMMUNITY CLINIC-PIER VIEW WAY,,818 PIER VIEW WAY,OCEANSIDE,92054,SAN DIEGO,073,,49,76,36,156a,Urban,06073018400,060730184002024,-117.377534,33.198492
Clinic,Community Clinic,Open,080000531,NORTH COUNTY HEALTH PROJECT,306374200,306374200,33722,374200,080001307,Parent Facility,NCHS MISSION MESA COMMUNITY HEALTH CENTER,NCHS MISSION MESA COMMUNITY HEALTH CENTER,,2210 MESA DR,OCEANSIDE,92054,SAN DIEGO,073,,49,76,36,156a,Urban,06073018510,060730185101005,-117.35813,33.20795
Clinic,Free Clinic,Open,080000534,RAMONA CRISIS PREGNANCY CENTER,306374202,306374202,33724,374202,080001315,Parent Facility,RAMONA PREGNANCY CARE CLINIC,RAMONA PREGNANCY CARE CLINIC,,1530 MAIN ST,RAMONA,92065,SAN DIEGO,073,,50,71,38,158.1,Rural,06073020806,060730208062010,-116.87732,33.03717
Clinic,Chronic Dialysis Clinic,Open,080000538,"RAI CARE CENTERS OF SOUTHERN CALIFORNIA II, LLC",306374207,306374207,33800,374207,080001321,Parent Facility,RAI - MISSION GORGE - SAN DIEGO,RAI - MISSION GORGE - SAN DIEGO,,7007 MISSION GORGE RD,SAN DIEGO,92120,SAN DIEGO,073,,53,79,39,161o,Urban,06073009602,060730096021001,-117.09128,32.80034
Clinic,Chronic Dialysis Clinic,Open,080000539,"FRESENIUS MEDICAL CARE BALBOA II, LLC",306374208,306374208,33801,374208,080001322,Parent Facility,FRESENIUS MEDICAL CARE BALBOA EAST COUNTY,FRESENIUS MEDICAL CARE BALBOA EAST\COUNTY,,570 N 2ND ST,EL CAJON,92021,SAN DIEGO,073,,50,71,38,161h,Urban,06073016302,060730163022007,-116.9371095,32.801881
Clinic,Free Clinic,Open,080000523,ALTERNATIVES PREGNANCY CARE CLINIC,306374226,306374226,34908,374226,080001287,Parent Facility,ALTERNATIVES PREGNANCY CARE CLINIC,ALTERNATIVES PREGNANCY CARE CLINIC,,257 E 2ND AVE,ESCONDIDO,92025,SAN DIEGO,073,,50,75,38,156e,Urban,06073020601,060730206012000,-117.07865,33.12181
Clinic,Surgical Clinic,Closed,080000581,ARTHROSCOPIC & LASER SURGERY CTR OF S.D.,306374233,306374233,35476,374233,080001401,Parent Facility,OASIS HEALTHSOUTH SURGERY CENTER,OASIS SURGERY CENTER,,5471 KEARNY VILLA RD. STE. 100,SAN DIEGO,92123,SAN DIEGO,073,,52,77,39,161o,Urban,06073008511,060730085111029,,
Clinic,Chronic Dialysis Clinic,Open,080000709,THE REGENTS OF THE UNIVERSITY OF CALIFORNIA (UCSD),306374242,306374242,37092,374242,080001621,Parent Facility,UCSD DIALYSIS CLINIC,UCSD DIALYSIS CLINIC,,200 W ARBOR DR,SAN DIEGO,92103,SAN DIEGO,073,,53,78,39,161b,Urban,06073000400,060730004003000,-117.16509,32.75381
Clinic,Surgical Clinic,Closed,080000619,"COAST CTR FOR ORTHOPEDIC AND ARTHROSCOPIC SURGERY, LP",306374243,306374243,37150,374243,080001475,Parent Facility,COAST SURGERY CENTER,"COAST SURGERY CENTER FOR ORTHOPEDIC AND ARTHROSCOPIC SURGERY, LLC",,"3444 KEARNY VILLA ROAD,STE.100",SAN DIEGO,92123,SAN DIEGO,073,,53,79,39,161b,Urban,06073009201,060730092011004,,
Clinic,Chronic Dialysis Clinic,Open,080000708,"DIALYSIS NEWCO, INC.",306374245,306374245,37143,374245,080001620,Parent Facility,U.S. RENAL CARE CHULA VISTA BROADWAY DIALYSIS,U.S. RENAL CARE CHULA VISTA BROADWAY DIALYSIS,,1181 BROADWAY,CHULA VISTA,91911,SAN DIEGO,073,,51,80,40,161j,Urban,06073013104,060730131043001,-117.08016,32.60749
Clinic,Chronic Dialysis Clinic,Open,080000705,"DVA RENAL HEALTHCARE, INC.",306374248,306374248,37146,374248,080001617,Parent Facility,SAN DIEGO SOUTH DIALYSIS,SAN DIEGO SOUTH DIALYSIS,,995 GATEWAY CENTER WAY,SAN DIEGO,92102,SAN DIEGO,073,,51,80,40,161g,Urban,06073003403,060730034031011,-117.11583,32.71409
Clinic,Community Clinic,Open,090000593,"FAMILY HEALTH CENTERS OF SAN DIEGO, INC.",306374260,306374260,37205,374260,090001417,Parent Facility,GROSSMONT SPRING VALLEY FAMILY HEALTH CENTER,GROSSMONT SPRING VALLEY FAMILY HEALTH CENTER,,8788 JAMACHA RD,SPRING VALLEY,91977,SAN DIEGO,073,,53,71,40,161i,Urban,06073013906,060730139062001,-117.00966,32.71483
Clinic,Community Clinic,Open,090000622,"CENTRO DE SALUD DE LA COMUNIDAD DE SAN YSIDRO, INC",306374261,306374261,37204,374261,090001483,Parent Facility,COMPREHENSIVE HEALTH CENTER - EUCLID,COMPREHENSIVE HEALTH CENTER - EUCLID,,286 EUCLID AVE,SAN DIEGO,92114,SAN DIEGO,073,,51,79,40,161g,Urban,06073003304,060730033042000,-117.08508,32.70779
Clinic,Community Clinic,Open,080000611,NEIGHBORHOOD HEALTHCARE,306374263,306374263,37225,374263,080001461,Parent Facility,NEIGHBORHOOD HEALTHCARE  - PAUMA VALLEY,NEIGHBORHOOD HEALTHCARE - PAUMA VALLEY,,16650 HIGHWAY 76,PAUMA VALLEY,92061,SAN DIEGO,073,,50,75,38,153.1,Rural,06073019101,060730191011123,-116.96919,33.2935
Clinic,Surgical Clinic,Closed,090000607,PACIFIC SURGICAL INSTITUTE OF PAIN MGMT,306374264,306374264,37234,374264,090001452,Parent Facility,PACIFIC SURGICAL INSTITUTE OF PAIN MANAGEMENT,PACIFIC SURGICAL INSTITUTE OF PAIN MANAGEMENT,,"3703 CAMINO DEL RIO SO., STE101",SAN DIEGO,92108,SAN DIEGO,073,,53,79,39,161b,Urban,06073009304,060730093041027,,
Clinic,Community Clinic,Open,080000637,"NORTH COUNTY HEALTH PROJECT, INC.",306374274,306374274,37405,374274,080001522,Parent Facility,NCHS WOMEN'S HEALTH SERVICES - OCEANSIDE,NCHS WOMEN'S HEALTH SERVICES,,2210 MESA DR,OCEANSIDE,92054,SAN DIEGO,073,,49,76,36,156a,Urban,06073018510,060730185101005,-117.35813,33.20795
Clinic,Surgical Clinic,Closed,080000649,DEL MAR SURGERY CENTER,306374276,306374276,37524,374276,080001544,Parent Facility,DEL MAR SURGERY CENTER,DEL MAR SURGERY CENTER,,"11515 EL CAMINO REAL, STE 110",SAN DIEGO,92130,SAN DIEGO,073,,52,77,39,161p,Urban,06073008333,060730083332017,,
Clinic,Chronic Dialysis Clinic,Open,080000710,"SAN DIEGO DIALYSIS SERVICES, INC.",306374279,306374279,37545,374279,080001622,Parent Facility,SAN YSIDRO DIALYSIS CENTER,SAN YSIDRO DIALYSIS CENTER,,3010 DEL SOL BLVD,SAN DIEGO,92154,SAN DIEGO,073,,51,80,40,161j,Urban,06073010106,060730101061000,-117.06844,32.57356
Clinic,Community Clinic,Open,090000631,"FAMILY HEALTH CENTERS OF SAN DIEGO, INC.",306374280,306374280,37552,374280,090001511,Parent Facility,CHASE AVENUE FAMILY HEALTH CENTER,CHASE AVENUE FAMILY HEALTH CENTER,,1111 W CHASE AVE,EL CAJON,92020,SAN DIEGO,073,,53,71,38,161h,Urban,06073015302,060730153021012,-116.97659,32.78168
Clinic,Community Clinic,Open,080000651,BORREGO COMMUNITY HEALTH FOUNDATION,306374281,306374281,37553,374281,080001468,Parent Facility,BORREGO MEDICAL CLINIC,BORREGO MEDICAL CLINIC,,4343 YAQUI PASS RD,BORREGO SPRINGS,92004,SAN DIEGO,073,,50,71,38,152,Frontier,06073021000,060730210003061,-116.33241,33.18074
Clinic,Chronic Dialysis Clinic,Open,080000711,"DVA RENAL HEALTHCARE, INC.",306374285,306374285,37635,374285,080001623,Parent Facility,SAN YSIDRO DIALYSIS,SAN YSIDRO DIALYSIS,,1445 30TH ST,SAN DIEGO,92154,SAN DIEGO,073,,51,80,40,161j,Urban,06073010106,060730101061006,-117.06692,32.57092
Clinic,Community Clinic,Open,080000657,NEIGHBORHOOD HEALTHCARE,306374286,306374286,37636,374286,080001563,Parent Facility,RAY M DICKINSON WELLNESS CENTER,RAY M DICKINSON WELLNESS CENTER,,425 N DATE ST,ESCONDIDO,92025,SAN DIEGO,073,,50,75,38,156e,Urban,06073020202,060730202023006,-117.07166,33.12922
Clinic,Surgical Clinic,Closed,080000653,LA JOLLA ORTHOPEDIC SURGERY CENTER,306374288,306374288,37643,374288,080001556,Parent Facility,LA JOLLA ORTHOPEDIC SURGERY CENTER,LA JOLLA ORTHOPAEDIC SURGERY CENTER,,4120 LA JOLLA VILLAGE DR.,LA JOLLA,92037,SAN DIEGO,073,,52,78,39,161a,Urban,06073008341,060730083412006,,
Clinic,Community Clinic,Open,080000745,VISTA COMMUNITY CLINIC,306374295,306374295,37794,374295,080001689,Parent Facility,VISTA COMMUNITY CLINIC - HORNE STREET,VISTA COMMUNITY CLINIC - HORNE STREET,,517 N HORNE ST,OCEANSIDE,92054,SAN DIEGO,073,,49,76,36,156a,Urban,06073018400,060730184002002,-117.37846,33.20131
Clinic,Community Clinic,Open,080000752,PLANNED PARENTHOOD OF THE PACIFIC SOUTHWEST,306374301,306374301,37917,374301,080001701,Parent Facility,PLANNED PARENTHOOD - MISSION BAY CLINIC,PLANNED PARENTHOOD - MISSION BAY CLINIC,,4501 MISSION BAY DR,SAN DIEGO,92109,SAN DIEGO,073,,52,78,39,161a,Urban,06073007800,060730078001000,-117.2166,32.80305
Clinic,Chronic Dialysis Clinic,Open,080000759,"DVA RENAL HEALTHCARE, INC.",306374303,306374303,37923,374303,080001699,Parent Facility,SAN DIEGO EAST DIALYSIS,SAN DIEGO EAST DIALYSIS,,292 EUCLID AVE,SAN DIEGO,92114,SAN DIEGO,073,,51,79,40,161g,Urban,06073003304,060730033042000,-117.0860885,32.707159
Clinic,Chronic Dialysis Clinic,Open,080000758,"SAN DIEGO DIALYSIS SERVICES, INC.",306374305,306374305,37939,374305,080001712,Parent Facility,FMC DIALYSIS SERVICES OF PARADISE,FMC DIALYSIS SERVICES OF PARADISE,,6919 PARADISE VALLEY RD,SAN DIEGO,92139,SAN DIEGO,073,,53,79,40,161l,Urban,06073003115,060730031154007,-117.0447,32.68961
Clinic,Surgical Clinic,Closed,080000756,"ELITE SURGICAL CENTERS, DEL MAR, LTD.",306374309,306374309,37995,374309,080001710,Parent Facility,ELITE SURGICAL CENTERS DEL MAR,SPECIALIST SURGERYCENTER OF DEL MAR,,"12264 EL CAMINO REAL, NO.55",SAN DIEGO,92130,SAN DIEGO,073,,52,77,39,161p,Urban,06073008329,060730083291007,,
Clinic,Chronic Dialysis Clinic,Open,080000757,"SAN DIEGO DIALYSIS SERVICES, INC.",306374313,306374313,38086,374313,080001711,Parent Facility,FMC DIALYSIS SERVICES OF COLLEGE,FMC DIALYSIS SERVICES OF COLLEGE,,4660 EL CAJON BLVD,SAN DIEGO,92115,SAN DIEGO,073,,53,78,39,161e,Urban,06073002301,060730023012003,-117.09357,32.75589
Clinic,Surgical Clinic,Closed,080000768,"POWAY SURGERY CENTER, L.P.",306374314,306374314,38132,374314,080001720,Parent Facility,POWAY SURGERY CENTER LP,POWAY SURGERY CENTER,,"15525 POMERADO ROAD, NO.E2",POWAY,92064,SAN DIEGO,073,,52,77,38,161q,Urban,06073017054,060730170544000,,
Clinic,Community Clinic,Open,090000672,SAN DIEGO FAMILY CARE,306374324,306374324,38551,374324,090001590,Parent Facility,MID-CITY COMMUNITY CLINIC (PEDIATRICS),MID-CITY COMMUNITY CLINIC (PEDIATRICS),,4305 UNIVERSITY AVE,SAN DIEGO,92105,SAN DIEGO,073,,51,80,40,161d,Urban,06073002402,060730024021000,-117.10103,32.74957
Clinic,Chronic Dialysis Clinic,Open,080000777,"BIO-MEDICAL APPLICATIONS OF CALIFORNIA, INC.",306374325,306374325,38555,374325,080001735,Parent Facility,FMCNA DIALYSIS SERVICES OF RANCHO,FMCNA DIALYSIS SERVICES OF RANCHO,,11031 VIA FRONTERA,SAN DIEGO,92127,SAN DIEGO,073,,52,77,39,161p,Urban,06073017032,060730170321004,-117.09256,33.01221
Clinic,Chronic Dialysis Clinic,Open,080000776,DOVES DIALYSIS LLC,306374326,306374326,38556,374326,080001734,Parent Facility,CARMEL MOUNTAIN DIALYSIS,CARMEL MOUNTAIN DIALYSIS,,9850 CARMEL MOUNTAIN RD,SAN DIEGO,92129,SAN DIEGO,073,,52,77,39,161p,Urban,06073017033,060730170331008,-117.11514,32.96007
Clinic,Chronic Dialysis Clinic,Open,080000775,"DVA RENAL HEALTHCARE, INC.",306374328,306374328,38596,374328,080001733,Parent Facility,COLLEGE DIALYSIS,COLLEGE DIALYSIS,,6535 UNIVERSITY AVE,SAN DIEGO,92115,SAN DIEGO,073,,53,79,39,161f,Urban,06073002903,060730029032003,-117.0549019,32.7546315
Clinic,Community Clinic,Open,080000779,VISTA COMMUNITY CLINIC,306374329,306374329,38610,374329,080001738,Parent Facility,VISTA COMMUNITY CLINIC,VISTA COMMUNITY CLINIC,,4700 N RIVER RD,OCEANSIDE,92057,SAN DIEGO,073,,49,76,36,156a,Urban,06073018609,060730186092009,-117.31045,33.24537
Clinic,Surgical Clinic,Closed,080000761,MISSION VALLEY HEIGHTS SURGERY CENTER,306374331,306374331,38623,374331,080001715,Parent Facility,MISSION VALLEY HEIGHTS SURGERY CENTER,MISSION VALLEY HEIGHTS SURGERY CENTER,,7485 MISSION VALLEY ROAD,SAN DIEGO,92108,SAN DIEGO,073,,53,79,39,161b,Urban,06073008702,060730087022014,,
Clinic,Surgical Clinic,Closed,090000675,"SCRIPPS MERCY AMBULATORY SURGERY CENTER, LP",306374339,306374339,38723,374339,090001595,Parent Facility,SCRIPPS MERCY SURGERY PAVILION,SCRIPPS MERCY SURGERY PAVILION,,550 WASHINGTON STREET,SAN DIEGO,92103,SAN DIEGO,,,53,78,39,161b,Urban,06073000400,060730004001000,,
Clinic,Community Clinic,Open,090000679,"LA MAESTRA FAMILY CLINIC, INC.",306374341,306374341,38727,374341,090001600,Parent Facility,LA MAESTRA COMMUNITY HEALTH CENTERS - EL CAJON,LA MAESTRA COMMUNITY HEALTH CENTERS - EL CAJON,,165 S 1ST ST,EL CAJON,92019,SAN DIEGO,,,50,71,38,161h,Urban,06073015704,060730157042001,-116.94456,32.79399
Clinic,Community Clinic,Open,090000680,"LA MAESTRA FAMILY CLINIC, INC.",306374342,306374342,38728,374342,090001601,Parent Facility,LA MAESTRA COMMUNITY HEALTH CENTERS - CITY HEIGHTS DENTAL,LA MAESTRA COMMUNITY HEALTH CENTERS - CITY HEIGHTS DENTAL,,4305 UNIVERSITY AVE,SAN DIEGO,92105,SAN DIEGO,,,51,80,40,161d,Urban,06073002402,060730024021000,-117.10103,32.74957
Clinic,Free Clinic,Open,090000658,PREGNANCY CARE CENTER,306374346,306374346,38748,374346,090001566,Parent Facility,PREGNANCY CARE CENTER,PREGNANCY CARE CENTER,,677 S MAGNOLIA AVE,EL CAJON,92020,SAN DIEGO,,,53,71,38,161h,Urban,06073015802,060730158022012,-116.96227,32.78794
Clinic,Free Clinic,Open,090000659,"COLLEGE AREA PREGNANCY SERVICES, INC.",306374349,306374349,38804,374349,090001568,Parent Facility,COLLEGE AREA PREGNANCY SERVICES,COLLEGE AREA PREGNANCY SERVICES,,6663 EL CAJON BLVD,SAN DIEGO,92115,SAN DIEGO,,,53,79,39,161f,Urban,06073002902,060730029021001,-117.05532,32.76782
Clinic,Community Clinic,Open,090000681,"MOUNTAIN HEALTH AND COMMUNITY SERVICES, INC.",306374351,306374351,38806,374351,090001602,Parent Facility,ALPINE FAMILY MEDICINE,ALPINE FAMILY MEDICINE,,1620 ALPINE BLVD,ALPINE,91901,SAN DIEGO,,,50,71,38,155,Rural,06073021205,060730212051001,-116.78003,32.83782
Clinic,Community Clinic,Open,080000638,"NORTH COUNTY HEALTH PROJECT, INC.",306374359,306374359,38837,374359,080001523,Parent Facility,NCHS WOMEN'S HEALTH SERVICES,NCHS WOMEN'S HEALTH SERVICES,,1130 2ND ST,ENCINITAS,92024,SAN DIEGO,,,49,76,36,156a,Urban,06073017501,060730175012055,-117.29369,33.03757
Clinic,Community Clinic,Open,550000161,"LA MAESTRA FAMILY CLINIC, INC.",306374374,306374374,38936,374374,630004481,Parent Facility,LA MAESTRA COMMUNITY HEALTH CENTERS - EL CAJON DENTAL,LA MAESTRA COMMUNITY HEALTH CENTERS - EL CAJON DENTAL,,183 S 1ST ST,EL CAJON,92019,SAN DIEGO,,,50,71,38,161h,Urban,06073015704,060730157042001,-116.94456,32.79379
Clinic,Community Clinic,Open,550000210,PLANNED PARENTHOOD OF THE PACIFIC SOUTHWEST,306374378,306374378,38973,374378,630010101,Parent Facility,PLANNED PARENTHOOD - CITY HEIGHTS CLINIC,PLANNED PARENTHOOD - CITY HEIGHTS CLINIC,,4305 UNIVERSITY AVE,SAN DIEGO,92105,SAN DIEGO,,,51,80,40,161d,Urban,06073002402,060730024021000,-117.10103,32.74957
Clinic,Community Clinic,Open,550000116,"CENTRO DE SALUD DE LA COMUNIDAD DE SAN YSIDRO, INC.",306374379,306374379,38978,374379,630005381,Parent Facility,SAN YSIDRO HEALTH CTR/HEALTHY STEPS MOBILE CLINIC 1G,SAN YSIDRO HEALTH CTR/HEALTHY STEPS MOBILECLINIC1G,,4004 BEYER BLVD.,SAN YSIDRO,92173,SAN DIEGO,,,51,80,40,161j,Urban,06073010005,060730100052001,-117.047674,32.558498
Clinic,Community Clinic,Open,550000117,"CENTRO DE SALUD DE LA COMUNIDAD DE SAN YSIDRO, INC.",306374380,306374380,38979,374380,630005422,Parent Facility,SAN YSIDRO HEALTH CTR/HEALTHY STEPS MOBILE CLINIC 1F,SAN YSIDRO HEALTH CTR/HEALTHYSTEPS MOBILE CLINIC1F,,4004 BEYER BLVD,SAN YSIDRO,92173,SAN DIEGO,,,51,80,40,161j,Urban,06073010005,060730100052001,-117.04684,32.55828
Clinic,Surgical Clinic,Closed,550000297,"OTAY LAKES SURGERY CENTER, LLC",306374383,306374383,38990,374383,630010916,Parent Facility,"OTAY LAKES SURGERY CENTER, LLC","OTAY LAKES SURGERY CENTER, LLC",,"955 LANE AVENUE, STE. 100",CHULA VISTA,91914,SAN DIEGO,,,53,79,40,161t,Urban,06073013419,060730134191025,,
Clinic,Chronic Dialysis Clinic,Open,550000269,"BIO-MEDICAL APPLICATIONS OF CALIFORNIA, INC.",306374385,306374385,38999,374385,630010971,Parent Facility,FRESENIUS MEDICAL CARE OF LA JOLLA,FRESENIUS MEDICAL CARE OF LA JOLLA,,4765 CARMEL MOUNTAIN RD,SAN DIEGO,92130,SAN DIEGO,,,52,77,39,161p,Urban,06073008333,060730083331012,-117.21285,32.92177
Clinic,Community Clinic,Open,090000144,PLANNED PARENTHOOD OF THE PACIFIC SOUTHWEST,306374387,306374387,39025,374387,090000256,Parent Facility,PLANNED PARENTHOOD - EL CAJON CLINIC,PLANNED PARENTHOOD - EL CAJON CLINIC,,1685 E MAIN ST,EL CAJON,92021,SAN DIEGO,,,50,71,38,161u,Urban,06073016401,060730164012001,-116.9191,32.81145
Clinic,Rehabilitation Clinic,Open,080000742,"AIJ, INC.",306374393,306374393,39054,374393,080001660,Parent Facility,LA MESA REHAB,LA MESA REHAB,,8380 CENTER DR,LA MESA,91942,SAN DIEGO,,,53,79,38,161f,Urban,06073014803,060730148033001,-117.01635,32.77533
Clinic,Community Clinic,Open,550000511,NEIGHBORHOOD HEALTHCARE,306374395,306374395,39062,374395,630011226,Parent Facility,NEIGHBORHOOD HEALTHCARE - PEDIATRICS AND PRENATAL,NEIGHBORHOOD HEALTHCARE - PEDIATRICS & PRENATAL,,426 N DATE ST,ESCONDIDO,92025,SAN DIEGO,,,50,75,38,156e,Urban,06073020202,060730202023002,-117.0715,33.1291
